No	TMNo	EnNo	Name	GMNo	Mode	DateTime
31815	1	2		1	30	2014-04-09 07:36:33
31816	1	33		1	30	2014-04-09 07:37:35
31817	1	61		1	30	2014-04-09 07:37:40
31818	1	53		1	30	2014-04-09 07:37:53
31819	1	59		1	30	2014-04-09 07:37:58
31820	1	43		1	30	2014-04-09 07:38:38
31821	1	19		1	30	2014-04-09 07:40:37
31822	1	45		1	30	2014-04-09 07:40:49
31823	1	60		1	30	2014-04-09 07:41:37
31824	1	24		1	30	2014-04-09 07:42:36
31825	1	3		1	30	2014-04-09 07:42:39
31826	1	54		1	30	2014-04-09 07:43:52
31827	1	72		1	30	2014-04-09 07:44:48
31828	1	21		1	30	2014-04-09 07:45:48
31829	1	18		1	30	2014-04-09 07:45:50
31830	1	5		1	30	2014-04-09 07:46:48
31831	1	70		1	30	2014-04-09 07:47:50
31832	1	49		1	30	2014-04-09 07:48:51
31833	1	52		1	30	2014-04-09 07:48:54
31834	1	64		1	30	2014-04-09 07:48:58
31835	1	55		1	30	2014-04-09 07:49:02
31836	1	4		1	30	2014-04-09 07:49:55
31837	1	30		1	30	2014-04-09 07:49:57
31838	1	73		1	30	2014-04-09 07:49:59
31839	1	6		1	30	2014-04-09 07:51:17
31840	1	62		1	30	2014-04-09 07:52:13
31841	1	12		1	30	2014-04-09 07:52:21
31842	1	23		1	30	2014-04-09 07:53:12
31843	1	20		1	30	2014-04-09 07:55:06
31844	1	37		1	30	2014-04-09 07:55:08
31845	1	65		1	30	2014-04-09 07:56:06
31846	1	58		1	30	2014-04-09 07:56:09
31847	1	63		1	30	2014-04-09 07:57:50
31848	1	48		1	30	2014-04-09 07:59:44
31849	1	57		1	30	2014-04-09 08:00:40
31850	1	69		1	30	2014-04-09 08:17:42
31851	1	67		1	30	2014-04-09 08:19:24
31852	1	41		1	30	2014-04-09 08:22:50
31853	1	68		1	30	2014-04-09 08:31:09
31854	1	17		1	30	2014-04-09 09:09:06
31855	1	19		1	30	2014-04-09 12:00:21
31856	1	7		1	30	2014-04-09 12:00:58
31857	1	6		1	30	2014-04-09 12:01:04
31858	1	24		1	30	2014-04-09 12:01:08
31859	1	20		1	30	2014-04-09 12:01:24
31860	1	5		1	30	2014-04-09 12:01:27
31861	1	3		1	30	2014-04-09 12:01:34
31862	1	18		1	30	2014-04-09 12:01:42
31863	1	54		1	30	2014-04-09 12:02:08
31864	1	17		1	30	2014-04-09 12:02:14
31865	1	23		1	30	2014-04-09 12:02:25
31866	1	69		1	30	2014-04-09 12:02:33
31867	1	67		1	30	2014-04-09 12:02:37
31868	1	58		1	30	2014-04-09 12:02:53
31869	1	9		1	30	2014-04-09 12:02:55
31870	1	21		1	30	2014-04-09 12:02:57
31871	1	65		1	30	2014-04-09 12:02:59
31872	1	10		1	30	2014-04-09 12:03:36
31873	1	43		1	30	2014-04-09 12:03:50
31874	1	12		1	30	2014-04-09 12:03:55
31875	1	63		1	30	2014-04-09 12:04:03
31876	1	4		1	30	2014-04-09 12:04:12
31877	1	45		1	30	2014-04-09 12:04:56
31878	1	35		1	30	2014-04-09 12:05:01
31879	1	30		1	30	2014-04-09 12:05:10
31880	1	53		1	30	2014-04-09 12:05:15
31881	1	72		1	30	2014-04-09 12:05:19
31882	1	37		1	30	2014-04-09 12:05:23
31883	1	57		1	30	2014-04-09 12:05:50
31884	1	38		1	30	2014-04-09 12:05:57
31885	1	14		1	30	2014-04-09 12:07:28
31886	1	2		1	30	2014-04-09 12:07:38
31887	1	73		1	30	2014-04-09 12:08:03
31888	1	49		1	30	2014-04-09 12:08:37
31889	1	71		1	30	2014-04-09 12:10:35
31890	1	64		1	30	2014-04-09 12:11:10
31891	1	55		1	30	2014-04-09 12:11:13
31892	1	68		1	30	2014-04-09 12:11:25
31893	1	33		1	30	2014-04-09 12:11:31
31894	1	41		1	30	2014-04-09 12:13:15
31895	1	61		1	30	2014-04-09 12:13:29
31896	1	54		1	30	2014-04-09 12:16:54
31897	1	48		1	30	2014-04-09 12:20:28
31898	1	60		1	30	2014-04-09 12:21:35
31899	1	52		1	30	2014-04-09 12:23:09
31900	1	59		1	30	2014-04-09 12:24:13
31901	1	62		1	30	2014-04-09 12:28:19
31902	1	38		1	30	2014-04-09 12:59:20
31903	1	5		1	30	2014-04-09 13:00:15
31904	1	55		1	30	2014-04-09 13:00:22
31905	1	73		1	30	2014-04-09 13:01:49
31906	1	14		1	30	2014-04-09 13:02:06
31907	1	24		1	30	2014-04-09 13:03:09
31908	1	69		1	30	2014-04-09 13:04:08
31909	1	7		1	30	2014-04-09 13:04:27
31910	1	38		1	30	2014-04-09 13:04:35
31911	1	59		1	30	2014-04-09 13:05:11
31912	1	17		1	30	2014-04-09 13:05:19
31913	1	35		1	30	2014-04-09 13:05:25
31914	1	21		1	30	2014-04-09 13:06:33
31915	1	49		1	30	2014-04-09 13:07:00
31916	1	52		1	30	2014-04-09 13:07:16
31917	1	61		1	30	2014-04-09 13:07:42
31918	1	9		1	30	2014-04-09 13:08:20
31919	1	41		1	30	2014-04-09 13:10:24
31920	1	30		1	30	2014-04-09 13:11:39
31921	1	67		1	30	2014-04-09 13:12:51
31922	1	8		1	30	2014-04-09 13:13:35
31923	1	70		1	30	2014-04-09 13:14:33
31924	1	45		1	30	2014-04-09 13:14:36
31925	1	71		1	30	2014-04-09 13:15:20
31926	1	12		1	30	2014-04-09 13:15:31
31927	1	19		1	30	2014-04-09 13:16:30
31928	1	33		1	30	2014-04-09 13:16:33
31929	1	48		1	30	2014-04-09 13:17:26
31930	1	20		1	30	2014-04-09 13:18:04
31931	1	43		1	30	2014-04-09 13:18:53
31932	1	58		1	30	2014-04-09 13:18:58
31933	1	53		1	30	2014-04-09 13:19:12
31934	1	37		1	30	2014-04-09 13:20:48
31935	1	60		1	30	2014-04-09 13:20:52
31936	1	54		1	30	2014-04-09 13:20:56
31937	1	4		1	30	2014-04-09 13:22:02
31938	1	12		1	30	2014-04-09 13:22:56
31939	1	10		1	30	2014-04-09 13:23:10
31940	1	68		1	30	2014-04-09 13:23:13
31941	1	65		1	30	2014-04-09 13:24:17
31942	1	2		1	30	2014-04-09 13:25:12
31943	1	6		1	30	2014-04-09 13:25:58
31944	1	18		1	30	2014-04-09 13:26:33
31945	1	3		1	30	2014-04-09 13:26:35
31946	1	20		1	30	2014-04-09 13:27:05
31947	1	55		1	30	2014-04-09 13:27:30
31948	1	62		1	30	2014-04-09 13:28:55
31949	1	63		1	30	2014-04-09 13:30:27
31950	1	64		1	30	2014-04-09 13:40:11
31951	1	72		1	30	2014-04-09 13:40:23
31952	1	17		1	30	2014-04-09 16:31:48
31953	1	48		1	30	2014-04-09 17:00:42
31954	1	71		1	30	2014-04-09 17:03:34
31955	1	69		1	30	2014-04-09 17:07:51
31956	1	68		1	30	2014-04-09 17:16:24
31957	1	3		1	30	2014-04-09 17:30:52
31958	1	24		1	30	2014-04-09 17:31:07
31959	1	12		1	30	2014-04-09 17:33:20
31960	1	60		1	30	2014-04-09 17:33:29
31961	1	55		1	30	2014-04-09 17:33:47
31962	1	9		1	30	2014-04-09 17:33:52
31963	1	14		1	30	2014-04-09 17:33:55
31964	1	18		1	30	2014-04-09 17:34:00
31965	1	45		1	30	2014-04-09 17:34:03
31966	1	8		1	30	2014-04-09 17:34:16
31967	1	5		1	30	2014-04-09 17:34:20
31968	1	67		1	30	2014-04-09 17:34:23
31969	1	33		1	30	2014-04-09 17:34:28
31970	1	43		1	30	2014-04-09 17:34:33
31971	1	35		1	30	2014-04-09 17:34:44
31972	1	20		1	30	2014-04-09 17:34:47
31973	1	4		1	30	2014-04-09 17:35:01
31974	1	62		1	30	2014-04-09 17:35:54
31975	1	73		1	30	2014-04-09 17:36:00
31976	1	23		1	30	2014-04-09 17:36:07
31977	1	59		1	30	2014-04-09 17:36:20
31978	1	37		1	30	2014-04-09 17:36:22
31979	1	55		1	30	2014-04-09 17:36:57
31980	1	72		1	30	2014-04-09 17:37:01
31981	1	63		1	30	2014-04-09 17:37:08
31982	1	6		1	30	2014-04-09 17:37:30
31983	1	41		1	30	2014-04-09 17:37:37
31984	1	65		1	30	2014-04-09 17:39:45
31985	1	21		1	30	2014-04-09 17:39:53
31986	1	10		1	30	2014-04-09 17:39:56
31987	1	53		1	30	2014-04-09 17:40:03
31988	1	30		1	30	2014-04-09 17:40:06
31989	1	52		1	30	2014-04-09 17:40:08
31990	1	64		1	30	2014-04-09 17:40:11
31991	1	70		1	30	2014-04-09 17:40:20
31992	1	54		1	30	2014-04-09 17:40:25
31993	1	19		1	30	2014-04-09 17:40:38
31994	1	49		1	30	2014-04-09 17:41:50
31995	1	21		1	30	2014-04-09 17:44:25
31996	1	54		1	30	2014-04-09 17:44:27
31997	1	38		1	30	2014-04-09 17:48:06
31998	1	61		1	30	2014-04-09 17:50:16
31999	1	58		1	30	2014-04-09 17:55:35
32000	1	55		1	30	2014-04-09 17:57:41
32001	1	7		1	30	2014-04-09 18:08:19
32002	1	23		1	30	2014-04-09 19:10:06
32003	1	10		1	30	2014-04-10 07:23:49
32004	1	24		1	30	2014-04-10 07:29:45
32005	1	35		1	30	2014-04-10 07:31:52
32006	1	12		1	30	2014-04-10 07:32:17
32007	1	49		1	30	2014-04-10 07:33:47
32008	1	5		1	30	2014-04-10 07:34:22
32009	1	43		1	30	2014-04-10 07:34:25
32010	1	53		1	30	2014-04-10 07:34:32
32011	1	45		1	30	2014-04-10 07:35:47
32012	1	18		1	30	2014-04-10 07:36:13
32013	1	2		1	30	2014-04-10 07:40:30
32014	1	30		1	30	2014-04-10 07:40:33
32015	1	21		1	30	2014-04-10 07:40:36
32016	1	9		1	30	2014-04-10 07:40:45
32017	1	14		1	30	2014-04-10 07:46:44
32018	1	38		1	30	2014-04-10 07:46:57
32019	1	8		1	30	2014-04-10 07:48:45
32020	1	4		1	30	2014-04-10 07:48:48
32021	1	54		1	30	2014-04-10 07:48:50
32022	1	37		1	30	2014-04-10 07:48:53
32023	1	61		1	30	2014-04-10 07:48:56
32024	1	3		1	30	2014-04-10 07:49:01
32025	1	52		1	30	2014-04-10 07:49:04
32026	1	23		1	30	2014-04-10 07:49:22
32027	1	19		1	30	2014-04-10 07:49:51
32028	1	70		1	30	2014-04-10 07:49:54
32029	1	59		1	30	2014-04-10 07:49:57
32030	1	7		1	30	2014-04-10 07:51:20
32031	1	38		1	30	2014-04-10 07:51:39
32032	1	64		1	30	2014-04-10 07:51:59
32033	1	6		1	30	2014-04-10 07:52:06
32034	1	55		1	30	2014-04-10 07:52:10
32035	1	72		1	30	2014-04-10 07:55:24
32036	1	65		1	30	2014-04-10 07:55:33
32037	1	48		1	30	2014-04-10 07:55:36
32038	1	63		1	30	2014-04-10 07:57:06
32039	1	57		1	30	2014-04-10 07:58:13
32040	1	41		1	30	2014-04-10 08:19:24
32041	1	67		1	30	2014-04-10 08:24:38
32042	1	69		1	30	2014-04-10 08:25:31
32043	1	20		1	30	2014-04-10 08:41:43
32044	1	17		1	30	2014-04-10 08:53:53
32045	1	71		1	30	2014-04-10 08:57:06
32046	1	68		1	30	2014-04-10 09:11:07
32047	1	62		1	30	2014-04-10 10:21:19
32048	1	58		1	30	2014-04-10 10:21:35
32049	1	60		1	30	2014-04-10 10:21:39
32050	1	33		1	30	2014-04-10 10:22:17
32051	1	73		1	30	2014-04-10 10:26:10
32052	1	19		1	30	2014-04-10 10:43:14
32053	1	45		1	30	2014-04-10 12:00:16
32054	1	38		1	30	2014-04-10 12:00:39
32055	1	10		1	30	2014-04-10 12:00:41
32056	1	18		1	30	2014-04-10 12:00:58
32057	1	12		1	30	2014-04-10 12:01:12
32058	1	30		1	30	2014-04-10 12:01:20
32059	1	4		1	30	2014-04-10 12:01:29
32060	1	43		1	30	2014-04-10 12:01:31
32061	1	61		1	30	2014-04-10 12:01:37
32062	1	7		1	30	2014-04-10 12:01:40
32063	1	24		1	30	2014-04-10 12:01:42
32064	1	72		1	30	2014-04-10 12:02:07
32065	1	3		1	30	2014-04-10 12:02:10
32066	1	67		1	30	2014-04-10 12:02:17
32067	1	63		1	30	2014-04-10 12:02:22
32068	1	35		1	30	2014-04-10 12:02:30
32069	1	53		1	30	2014-04-10 12:02:33
32070	1	70		1	30	2014-04-10 12:03:24
32071	1	9		1	30	2014-04-10 12:03:40
32072	1	73		1	30	2014-04-10 12:03:42
32073	1	21		1	30	2014-04-10 12:04:01
32074	1	37		1	30	2014-04-10 12:04:08
32075	1	64		1	30	2014-04-10 12:04:29
32076	1	69		1	30	2014-04-10 12:04:31
32077	1	60		1	30	2014-04-10 12:04:53
32078	1	2		1	30	2014-04-10 12:05:09
32079	1	17		1	30	2014-04-10 12:05:13
32080	1	5		1	30	2014-04-10 12:05:19
32081	1	59		1	30	2014-04-10 12:05:22
32082	1	52		1	30	2014-04-10 12:05:30
32083	1	48		1	30	2014-04-10 12:06:15
32084	1	14		1	30	2014-04-10 12:06:36
32085	1	6		1	30	2014-04-10 12:07:39
32086	1	55		1	30	2014-04-10 12:09:06
32087	1	57		1	30	2014-04-10 12:11:25
32088	1	33		1	30	2014-04-10 12:12:15
32089	1	68		1	30	2014-04-10 12:12:28
32090	1	71		1	30	2014-04-10 12:14:26
32091	1	49		1	30	2014-04-10 12:15:38
32092	1	62		1	30	2014-04-10 12:21:57
32093	1	58		1	30	2014-04-10 12:22:52
32094	1	65		1	30	2014-04-10 12:26:09
32095	1	41		1	30	2014-04-10 12:26:26
32096	1	8		1	30	2014-04-10 12:26:28
32097	1	23		1	30	2014-04-10 12:26:50
32098	1	54		1	30	2014-04-10 12:40:11
32099	1	64		1	30	2014-04-10 13:00:32
32100	1	69		1	30	2014-04-10 13:00:40
32101	1	60		1	30	2014-04-10 13:00:45
32102	1	65		1	30	2014-04-10 13:00:47
32103	1	21		1	30	2014-04-10 13:00:54
32104	1	8		1	30	2014-04-10 13:00:59
32105	1	71		1	30	2014-04-10 13:01:19
32106	1	37		1	30	2014-04-10 13:02:19
32107	1	19		1	30	2014-04-10 13:03:12
32108	1	45		1	30	2014-04-10 13:03:29
32109	1	14		1	30	2014-04-10 13:03:45
32110	1	53		1	30	2014-04-10 13:04:05
32111	1	48		1	30	2014-04-10 13:04:09
32112	1	73		1	30	2014-04-10 13:04:18
32113	1	33		1	30	2014-04-10 13:04:49
32114	1	12		1	30	2014-04-10 13:05:32
32115	1	67		1	30	2014-04-10 13:06:28
32116	1	17		1	30	2014-04-10 13:07:20
32117	1	61		1	30	2014-04-10 13:08:29
32118	1	35		1	30	2014-04-10 13:08:40
32119	1	59		1	30	2014-04-10 13:08:52
32120	1	9		1	30	2014-04-10 13:11:33
32121	1	2		1	30	2014-04-10 13:11:59
32122	1	3		1	30	2014-04-10 13:12:01
32123	1	58		1	30	2014-04-10 13:12:06
32124	1	49		1	30	2014-04-10 13:14:08
32125	1	54		1	30	2014-04-10 13:16:18
32126	1	6		1	30	2014-04-10 13:17:18
32127	1	41		1	30	2014-04-10 13:18:14
32128	1	20		1	30	2014-04-10 13:19:22
32129	1	43		1	30	2014-04-10 13:19:56
32130	1	10		1	30	2014-04-10 13:22:15
32131	1	23		1	30	2014-04-10 13:22:27
32132	1	7		1	30	2014-04-10 13:23:59
32133	1	62		1	30	2014-04-10 13:24:24
32134	1	70		1	30	2014-04-10 13:25:40
32135	1	68		1	30	2014-04-10 13:25:41
32136	1	24		1	30	2014-04-10 13:25:49
32137	1	72		1	30	2014-04-10 13:25:52
32138	1	55		1	30	2014-04-10 13:26:31
32139	1	18		1	30	2014-04-10 13:26:43
32140	1	4		1	30	2014-04-10 13:26:52
32141	1	30		1	30	2014-04-10 13:26:59
32142	1	52		1	30	2014-04-10 13:27:05
32143	1	63		1	30	2014-04-10 13:28:17
32144	1	5		1	30	2014-04-10 13:28:26
32145	1	59		1	30	2014-04-10 13:29:02
32146	1	38		1	30	2014-04-10 13:31:06
32147	1	59		1	30	2014-04-10 15:05:23
32148	1	17		1	30	2014-04-10 16:32:10
32149	1	48		1	30	2014-04-10 17:01:26
32150	1	69		1	30	2014-04-10 17:07:23
32151	1	68		1	30	2014-04-10 17:17:48
32152	1	65		1	30	2014-04-10 17:30:32
32153	1	3		1	30	2014-04-10 17:31:54
32154	1	24		1	30	2014-04-10 17:32:03
32155	1	6		1	30	2014-04-10 17:32:06
32156	1	30		1	30	2014-04-10 17:32:10
32157	1	4		1	30	2014-04-10 17:32:15
32158	1	33		1	30	2014-04-10 17:32:18
32159	1	9		1	30	2014-04-10 17:32:21
32160	1	23		1	30	2014-04-10 17:32:30
32161	1	45		1	30	2014-04-10 17:32:36
32162	1	5		1	30	2014-04-10 17:32:44
32163	1	43		1	30	2014-04-10 17:32:47
32164	1	14		1	30	2014-04-10 17:33:08
32165	1	73		1	30	2014-04-10 17:33:24
32166	1	19		1	30	2014-04-10 17:33:34
32167	1	70		1	30	2014-04-10 17:33:40
32168	1	8		1	30	2014-04-10 17:33:53
32169	1	7		1	30	2014-04-10 17:34:06
32170	1	10		1	30	2014-04-10 17:34:08
32171	1	53		1	30	2014-04-10 17:34:11
32172	1	37		1	30	2014-04-10 17:34:14
32173	1	54		1	30	2014-04-10 17:34:20
32174	1	20		1	30	2014-04-10 17:36:35
32175	1	58		1	30	2014-04-10 17:36:38
32176	1	67		1	30	2014-04-10 17:36:41
32177	1	35		1	30	2014-04-10 17:36:43
32178	1	12		1	30	2014-04-10 17:36:46
32179	1	52		1	30	2014-04-10 17:36:52
32180	1	63		1	30	2014-04-10 17:36:55
32181	1	60		1	30	2014-04-10 17:37:00
32182	1	18		1	30	2014-04-10 17:38:48
32183	1	49		1	30	2014-04-10 17:39:27
32184	1	55		1	30	2014-04-10 17:39:35
32185	1	21		1	30	2014-04-10 17:40:57
32186	1	64		1	30	2014-04-10 17:41:15
32187	1	71		1	30	2014-04-10 17:41:31
32188	1	62		1	30	2014-04-10 17:42:00
32189	1	59		1	30	2014-04-10 17:42:03
32190	1	72		1	30	2014-04-10 17:42:35
32191	1	65		1	30	2014-04-10 17:47:42
32192	1	57		1	30	2014-04-10 17:56:36
32193	1	12		1	30	2014-04-10 17:56:38
32194	1	38		1	30	2014-04-10 17:56:44
32195	1	61		1	30	2014-04-10 18:27:22
32196	1	41		1	30	2014-04-10 18:31:03
32197	1	2		1	30	2014-04-11 07:12:49
32198	1	10		1	30	2014-04-11 07:21:22
32199	1	71		1	30	2014-04-11 07:23:13
32200	1	7		1	30	2014-04-11 07:26:37
32201	1	65		1	30	2014-04-11 07:26:39
32202	1	23		1	30	2014-04-11 07:27:02
32203	1	38		1	30	2014-04-11 07:30:03
32204	1	65		1	30	2014-04-11 07:30:12
32205	1	71		1	30	2014-04-11 07:30:15
32206	1	9		1	30	2014-04-11 07:30:18
32207	1	45		1	30	2014-04-11 07:30:49
32208	1	33		1	30	2014-04-11 07:30:52
32209	1	35		1	30	2014-04-11 07:31:01
32210	1	7		1	30	2014-04-11 07:31:12
32211	1	18		1	30	2014-04-11 07:32:11
32212	1	3		1	30	2014-04-11 07:33:08
32213	1	24		1	30	2014-04-11 07:33:11
32214	1	5		1	30	2014-04-11 07:33:13
32215	1	19		1	30	2014-04-11 07:35:10
32216	1	21		1	30	2014-04-11 07:36:21
32217	1	30		1	30	2014-04-11 07:38:48
32218	1	20		1	30	2014-04-11 07:38:51
32219	1	14		1	30	2014-04-11 07:40:49
32220	1	43		1	30	2014-04-11 07:43:42
32221	1	58		1	30	2014-04-11 07:43:45
32222	1	53		1	30	2014-04-11 07:43:51
32223	1	61		1	30	2014-04-11 07:44:45
32224	1	8		1	30	2014-04-11 07:44:48
32225	1	12		1	30	2014-04-11 07:47:01
32226	1	49		1	30	2014-04-11 07:47:28
32227	1	37		1	30	2014-04-11 07:47:30
32228	1	52		1	30	2014-04-11 07:47:37
32229	1	30		1	30	2014-04-11 07:47:44
32230	1	60		1	30	2014-04-11 07:47:49
32231	1	54		1	30	2014-04-11 07:50:24
32232	1	62		1	30	2014-04-11 07:51:48
32233	1	59		1	30	2014-04-11 07:54:59
32234	1	6		1	30	2014-04-11 07:56:05
32235	1	70		1	30	2014-04-11 07:56:09
32236	1	55		1	30	2014-04-11 07:56:12
32237	1	4		1	30	2014-04-11 07:56:18
32238	1	57		1	30	2014-04-11 07:56:21
32239	1	73		1	30	2014-04-11 07:56:23
32240	1	64		1	30	2014-04-11 07:56:27
32241	1	63		1	30	2014-04-11 07:57:35
32242	1	72		1	30	2014-04-11 08:00:17
32243	1	48		1	30	2014-04-11 08:10:24
